PlayTime	637447942453198855
TimeScale	1
CircuitName	OvalTrack
CircuitId	f7f6758f18cd145722af32d2174f27c6
CircuitVersion	0	//circuit.Version未完成
CircuitLength	278.9362
PlayerName	欧阳双钻_KartClassic_0
CarName	欧阳双钻_KartClassic_0
AgentName	ArcadeKartAgent	//AgentName未完成
ModelName	AI_Racer1	//ModelName未完成
ModelMD5	ModelMD5未完成
BehaviorType	1	//0-Default 1-HeuristicOnly 2-InferenceOnly
TotalLapCount	1
MatchId	20201228231721_fad7c97b65cad21de050cef80b34ce9b
TotalCarCount	1
CircuitPosition	0.0,0.0,0.0

AgentActions	79787	0,0
CarStatus	4896202	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	4976010	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	5055773	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	5135583	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	5215377	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	5305136	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	5384934	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	5464701	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	5544496	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	5634341	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	5714010	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	5793820	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
AgentActions	5883581	0,0
CarStatus	5883581	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	5883581	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	5963380	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	6043154	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	6122951	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	6202728	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	6292486	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	6372251	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	6452062	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	6541823	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	6621606	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	6701393	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	6791152	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
AgentActions	6870943	0,0
CarStatus	6870943	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	6870943	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	6950733	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	7030487	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	7120272	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	7190098	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	7279845	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	7359641	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	7439424	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	7529177	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	7608939	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	7698699	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	7768512	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
AgentActions	7848324	0,0
CarStatus	7848324	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	7858273	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	7938060	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	8017871	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	8097655	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	8187434	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	8267202	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	8346998	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	8426774	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	8506574	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	8596321	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	8676113	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	8765872	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
AgentActions	8835657	0,0
CarStatus	8835657	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	8845630	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	8925441	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	9005227	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	9094965	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	9174774	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	9254573	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	9334358	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	9414109	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	9503893	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	9583697	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	9663441	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	9753225	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
AgentActions	9823051	0,0
CarStatus	9823051	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	9832989	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	9912773	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	9992560	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	10082323	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	10162106	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,0.0,0.0
CarStatus	10241894	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
CarStatus	10331684	8.0,0.9,-27.4	0.0,0.7,0.0,0.7	0.0000	0.0,-0.2,0.0
